country,date,cases,deaths,recovered
NorthMacedonia,05/12/2020,1674,92,1205
Sudan,05/12/2020,1661,80,173
NewZealand,05/12/2020,1497,21,1402
Lithuania,05/12/2020,1491,50,850
Slovakia,05/12/2020,1465,27,983
Slovenia,05/12/2020,1461,102,259
Djibouti,05/12/2020,1256,3,886
Guatemala,05/12/2020,1199,27,120
Somalia,05/12/2020,1170,52,126
DemocraticRepublicoftheCongo,05/12/2020,1102,44,146
HongKong,05/12/2020,1047,4,991
Kyrgyzstan,05/12/2020,1037,12,709
Tunisia,05/12/2020,1032,45,740
ElSalvador,05/12/2020,998,20,349
Latvia,05/12/2020,950,18,627
Maldives,05/12/2020,904,3,29
Cyprus,05/12/2020,903,16,449
Kosovo,05/12/2020,895,28,657
SriLanka,05/12/2020,889,9,366
Albania,05/12/2020,876,31,682
Lebanon,05/12/2020,870,26,234
Gabon,05/12/2020,863,9,137
Niger,05/12/2020,854,47,648
CostaRica,05/12/2020,804,7,520
BurkinaFaso,05/12/2020,766,51,588
Andorra,05/12/2020,758,48,568
Paraguay,05/12/2020,737,10,173
Mali,05/12/2020,730,40,398
Tajikistan,05/12/2020,729,21,0
Uruguay,05/12/2020,717,19,532
Kenya,05/12/2020,715,36,259
Georgia,05/12/2020,642,11,349
SanMarino,05/12/2020,638,41,161
Jordan,05/12/2020,576,9,390
Tanzania,05/12/2020,509,21,183
Jamaica,05/12/2020,507,9,100
Malta,05/12/2020,506,5,434
Zambia,05/12/2020,441,7,117
Taiwan,05/12/2020,440,7,372
EquatorialGuinea,05/12/2020,439,4,13
Venezuela,05/12/2020,423,10,220
WestBankandGaza,05/12/2020,375,2,308
Chad,05/12/2020,357,40,76
SierraLeone,05/12/2020,338,19,72
Congo,05/12/2020,333,11,53
Mauritius,05/12/2020,332,10,322
Benin,05/12/2020,327,2,76
Montenegro,05/12/2020,324,9,298
Vietnam,05/12/2020,288,0,252
Rwanda,05/12/2020,286,0,153
CaboVerde,05/12/2020,267,2,58
Ethiopia,05/12/2020,261,5,106
Nepal,05/12/2020,217,0,33
Liberia,05/12/2020,211,20,85
Haiti,05/12/2020,209,16,17
SaoTomeandPrincipe,05/12/2020,208,5,4
Togo,05/12/2020,199,11,92
SouthSudan,05/12/2020,194,0,2
Madagascar,05/12/2020,186,0,101
Eswatini,05/12/2020,184,2,28
Burma,05/12/2020,180,6,76
CentralAfricanRepublic,05/12/2020,143,0,10
Brunei,05/12/2020,141,1,134
Uganda,05/12/2020,129,0,55
Cambodia,05/12/2020,122,0,121
TrinidadandTobago,05/12/2020,116,8,107
Guyana,05/12/2020,113,10,36
Mozambique,05/12/2020,104,0,34
Monaco,05/12/2020,96,4,85
TheBahamas,05/12/2020,93,11,39
Barbados,05/12/2020,85,7,57
Liechtenstein,05/12/2020,82,1,81
Yemen,05/12/2020,65,10,1
Libya,05/12/2020,64,3,28
Malawi,05/12/2020,57,3,24
SyrianArabRepublic,05/12/2020,47,3,29
Angola,05/12/2020,45,2,13
Macao,05/12/2020,45,0,42
Mongolia,05/12/2020,42,0,15
Eritrea,05/12/2020,39,0,38
Zimbabwe,05/12/2020,36,4,9
AntiguaandBarbuda,05/12/2020,25,3,19
Nicaragua,05/12/2020,25,8,7
Botswana,05/12/2020,24,1,17
Timor.Leste,05/12/2020,24,0,21
TheGambia,05/12/2020,22,1,10
Grenada,05/12/2020,21,0,13
Belize,05/12/2020,18,2,16
Fiji,05/12/2020,18,0,14
SaintLucia,05/12/2020,18,0,17
SaintVincentandtheGrenadines,05/12/2020,17,0,12
Dominica,05/12/2020,16,0,15
Namibia,05/12/2020,16,0,11
Burundi,05/12/2020,15,1,7
SaintKittsandNevis,05/12/2020,15,0,14
HolySee,05/12/2020,12,0,2
Bhutan,05/12/2020,11,0,5
Comoros,05/12/2020,11,1,0
Seychelles,05/12/2020,11,0,10
Suriname,05/12/2020,10,1,9
Mauritania,05/12/2020,9,1,6
PapuaNewGuinea,05/12/2020,8,0,8
WesternSahara,05/12/2020,6,0,6
US,5/13/2020,1396110,87017,243430
Russia,5/13/2020,242271,2212,48003
Spain,5/13/2020,228691,27104,140823
UnitedKingdom,5/13/2020,222195,32718,1032
Italy,5/13/2020,222104,31106,112541
Brazil,5/13/2020,190137,13240,78424
France,5/13/2020,178184,27077,58786
Germany,5/13/2020,174098,7861,148700
Turkey,5/13/2020,143114,3952,101715
Iran,5/13/2020,112725,6783,89428
China,5/13/2020,82929,4633,78195
India,5/13/2020,78055,2551,26400
Peru,5/13/2020,76306,2169,24324
Canada,5/13/2020,73568,5425,35177
Belgium,5/13/2020,53981,8843,13937
SaudiArabia,5/13/2020,44830,273,17622
Netherlands,5/13/2020,43410,5581,157
Mexico,5/13/2020,40186,4220,26990
Chile,5/13/2020,39370,346,14865
Pakistan,5/13/2020,35788,770,9695
Ecuador,5/13/2020,30486,2334,3433
Switzerland,5/13/2020,30413,1870,27100
Sweden,5/13/2020,28755,3835,0
Portugal,5/13/2020,28132,1175,3182
Qatar,5/13/2020,26539,14,3143
Belarus,5/13/2020,25825,146,7711
Singapore,5/13/2020,25346,21,4809
Ireland,5/13/2020,23401,1497,19470
UnitedArabEmirates,5/13/2020,20386,206,6523
Bangladesh,5/13/2020,17822,269,3361
Poland,5/13/2020,17204,861,6410
Israel,5/13/2020,16548,264,12232
Ukraine,5/13/2020,16425,439,3716
Romania,5/13/2020,16002,1036,7961
Japan,5/13/2020,15998,726,8920
Austria,5/13/2020,15997,624,14304
Indonesia,5/13/2020,15438,1028,3287
Colombia,5/13/2020,12930,509,3133
SouthAfrica,5/13/2020,12074,219,4745
Philippines,5/13/2020,11618,772,2251
DominicanRepublic,5/13/2020,11196,409,3221
Kuwait,5/13/2020,11028,82,3263
RepublicofKorea,5/13/2020,10991,260,9762
Denmark,5/13/2020,10865,533,8861
Egypt,5/13/2020,10431,556,2486
Serbia,5/13/2020,10295,222,3824
Panama,5/13/2020,8944,256,6067
Czechia,5/13/2020,8269,290,5047
Norway,5/13/2020,8175,229,32
Australia,5/13/2020,6989,98,6297
Argentina,5/13/2020,6879,329,2266
Malaysia,5/13/2020,6779,111,5281
Morocco,5/13/2020,6512,188,3131
Algeria,5/13/2020,6253,522,3058
Finland,5/13/2020,6054,284,4300
Bahrain,5/13/2020,5816,10,2205
Kazakhstan,5/13/2020,5417,32,2408
Ghana,5/13/2020,5408,24,514
Moldova,5/13/2020,5406,185,2176
Afghanistan,5/13/2020,5226,132,648
Nigeria,5/13/2020,4971,164,1070
Oman,5/13/2020,4019,17,1289
Luxembourg,5/13/2020,3904,103,3629
Armenia,5/13/2020,3718,48,1500
Hungary,5/13/2020,3341,430,1102
Bolivia,5/13/2020,3148,142,339
Iraq,5/13/2020,3032,115,1966
Thailand,5/13/2020,3017,56,2844
Cameroon,5/13/2020,2800,136,1543
Greece,5/13/2020,2760,155,1374
Azerbaijan,5/13/2020,2758,35,1789
Uzbekistan,5/13/2020,2612,11,2076
Guinea,5/13/2020,2374,14,856
Honduras,5/13/2020,2255,123,237
Croatia,5/13/2020,2213,94,1834
BosniaandHerzegovina,5/13/2020,2181,120,1228
Senegal,5/13/2020,2105,21,782
Bulgaria,5/13/2020,2069,96,499
CotedIvoire,5/13/2020,1912,24,902
Sudan,5/13/2020,1818,90,198
Cuba,5/13/2020,1810,79,1326
Iceland,5/13/2020,1802,10,1780
Estonia,5/13/2020,1751,61,777
NorthMacedonia,5/13/2020,1694,95,1229
Lithuania,5/13/2020,1505,54,908
NewZealand,5/13/2020,1497,21,1411
Slovakia,5/13/2020,1469,27,1060
Slovenia,5/13/2020,1463,103,260
Guatemala,5/13/2020,1342,29,121
Djibouti,5/13/2020,1268,3,900
Somalia,5/13/2020,1219,52,130
DemocraticRepublicoftheCongo,5/13/2020,1169,50,148
HongKong,5/13/2020,1050,4,1008
Kyrgyzstan,5/13/2020,1044,12,726
ElSalvador,5/13/2020,1037,20,374
Tunisia,5/13/2020,1032,45,759
Gabon,5/13/2020,1004,9,152
Maldives,5/13/2020,955,4,40
Latvia,5/13/2020,951,19,627
Kosovo,5/13/2020,919,29,671
SriLanka,5/13/2020,915,9,382
Cyprus,5/13/2020,905,17,449
Albania,5/13/2020,880,31,688
Lebanon,5/13/2020,878,26,236
Niger,5/13/2020,860,49,658
CostaRica,5/13/2020,815,8,527
Tajikistan,5/13/2020,801,23,0
BurkinaFaso,5/13/2020,773,51,592
Andorra,5/13/2020,760,49,576
Mali,5/13/2020,758,44,412
Paraguay,5/13/2020,740,11,182
Kenya,5/13/2020,737,40,281
Uruguay,5/13/2020,719,19,545
Georgia,5/13/2020,647,11,372
SanMarino,5/13/2020,643,41,161
Jordan,5/13/2020,582,9,392
EquatorialGuinea,5/13/2020,522,6,13
Jamaica,5/13/2020,509,9,113
Tanzania,5/13/2020,509,21,183
Malta,5/13/2020,508,6,436
Zambia,5/13/2020,446,7,124
Taiwan,5/13/2020,440,7,375
Venezuela,5/13/2020,423,10,220
SierraLeone,5/13/2020,387,26,97
WestBankandGaza,5/13/2020,375,2,310
Chad,5/13/2020,372,42,78
Congo,5/13/2020,333,11,53
Mauritius,5/13/2020,332,10,322
Benin,5/13/2020,327,2,83
Montenegro,5/13/2020,324,9,307
CaboVerde,5/13/2020,289,2,61
Vietnam,5/13/2020,288,0,252
Rwanda,5/13/2020,287,0,164
Ethiopia,5/13/2020,263,5,108
Nepal,5/13/2020,250,0,35
Haiti,5/13/2020,234,18,17
SaoTomeandPrincipe,5/13/2020,220,6,4
Togo,5/13/2020,219,11,96
Liberia,5/13/2020,213,20,101
Madagascar,5/13/2020,212,0,107
SouthSudan,5/13/2020,203,0,2
Eswatini,5/13/2020,187,2,48
Burma,5/13/2020,181,6,79
CentralAfricanRepublic,5/13/2020,143,0,10
Brunei,5/13/2020,141,1,134
Uganda,5/13/2020,139,0,55
Cambodia,5/13/2020,122,0,121
TrinidadandTobago,5/13/2020,116,8,107
Guyana,5/13/2020,113,10,41
Mozambique,5/13/2020,104,0,34
Monaco,5/13/2020,96,4,87
TheBahamas,5/13/2020,94,11,41
Barbados,5/13/2020,85,7,65
Liechtenstein,5/13/2020,82,1,81
Yemen,5/13/2020,70,12,1
Libya,5/13/2020,64,3,28
Malawi,5/13/2020,63,3,24
SyrianArabRepublic,5/13/2020,48,3,29
Angola,5/13/2020,45,2,14
Macao,5/13/2020,45,0,43
Mongolia,5/13/2020,42,0,15
Eritrea,5/13/2020,39,0,38
Zimbabwe,5/13/2020,37,4,12
AntiguaandBarbuda,5/13/2020,25,3,19
Nicaragua,5/13/2020,25,8,7
Botswana,5/13/2020,24,1,17
Timor.Leste,5/13/2020,24,0,21
TheGambia,5/13/2020,23,1,10
Grenada,5/13/2020,21,0,13
Belize,5/13/2020,18,2,16
Fiji,5/13/2020,18,0,14
SaintLucia,5/13/2020,18,0,18
SaintVincentandtheGrenadines,5/13/2020,17,0,12
Dominica,5/13/2020,16,0,15
Namibia,5/13/2020,16,0,11
Bhutan,5/13/2020,15,0,5
Burundi,5/13/2020,15,1,7
Mauritania,5/13/2020,15,2,6
SaintKittsandNevis,5/13/2020,15,0,14
HolySee,5/13/2020,12,0,2
Comoros,5/13/2020,11,1,0
Seychelles,5/13/2020,11,0,10
Suriname,5/13/2020,10,1,9
PapuaNewGuinea,5/13/2020,8,0,8
WesternSahara,5/13/2020,6,0,6
Lesotho,5/13/2020,1,0,0
US,5/14/2020,1423727,88800,246414
Russia,5/14/2020,252245,2305,53530
Spain,5/14/2020,229540,27321,143374
UnitedKingdom,5/14/2020,224813,33071,1043
Italy,5/14/2020,223096,31368,115288
Brazil,5/14/2020,203165,13999,79479
France,5/14/2020,178994,27428,59719
Germany,5/14/2020,174478,7884,150300
Turkey,5/14/2020,144749,4007,104030
Iran,5/14/2020,114533,6854,90539
China,5/14/2020,82933,4633,78209
India,5/14/2020,81997,2649,27969
Peru,5/14/2020,80604,2267,25151
Canada,5/14/2020,74781,5592,36104
Belgium,5/14/2020,54288,8903,14111
SaudiArabia,5/14/2020,46869,283,19051
Netherlands,5/14/2020,43680,5609,159
Mexico,5/14/2020,42595,4477,28475
Chile,5/14/2020,42029,368,15655
Pakistan,5/14/2020,38799,834,10880
Ecuador,5/14/2020,30502,2338,3433
Switzerland,5/14/2020,30463,1872,27100
Sweden,5/14/2020,29415,3893,0
Portugal,5/14/2020,28319,1184,3198
Qatar,5/14/2020,28272,14,3356
Belarus,5/14/2020,26772,151,8168
Singapore,5/14/2020,26098,21,5973
Ireland,5/14/2020,23827,1506,19470
UnitedArabEmirates,5/14/2020,21084,208,6930
Bangladesh,5/14/2020,18863,283,3361
Poland,5/14/2020,17615,883,6696
Ukraine,5/14/2020,16847,456,4143
Israel,5/14/2020,16579,265,12521
Romania,5/14/2020,16247,1053,9053
Japan,5/14/2020,16096,742,9868
Austria,5/14/2020,16058,626,14405
Indonesia,5/14/2020,16006,1043,3518
Colombia,5/14/2020,13610,525,3358
SouthAfrica,5/14/2020,12739,238,5676
Kuwait,5/14/2020,11975,88,3451
Philippines,5/14/2020,11876,790,2337
DominicanRepublic,5/14/2020,11320,422,3351
RepublicofKorea,5/14/2020,11018,260,9821
Denmark,5/14/2020,10911,537,9003
Egypt,5/14/2020,10829,571,2626
Serbia,5/14/2020,10374,224,4084
Panama,5/14/2020,9118,260,6080
Czechia,5/14/2020,8351,293,5241
Norway,5/14/2020,8196,232,32
Argentina,5/14/2020,7134,353,2385
Australia,5/14/2020,7019,98,6334
Malaysia,5/14/2020,6819,112,5351
Morocco,5/14/2020,6607,190,3310
Algeria,5/14/2020,6442,529,3158
Bahrain,5/14/2020,6198,10,2353
Finland,5/14/2020,6145,287,4300
Afghanistan,5/14/2020,5639,136,691
Kazakhstan,5/14/2020,5571,32,2531
Moldova,5/14/2020,5553,194,2228
Ghana,5/14/2020,5530,24,674
Nigeria,5/14/2020,5162,167,1180
Oman,5/14/2020,4341,18,1303
Luxembourg,5/14/2020,3915,103,3665
Armenia,5/14/2020,3860,49,1572
Hungary,5/14/2020,3380,436,1169
Bolivia,5/14/2020,3372,152,356
Iraq,5/14/2020,3143,115,2028
Thailand,5/14/2020,3018,56,2850
Cameroon,5/14/2020,2954,139,1553
Azerbaijan,5/14/2020,2879,35,1833
Greece,5/14/2020,2770,156,1374
Uzbekistan,5/14/2020,2645,11,2136
Guinea,5/14/2020,2473,15,895
Honduras,5/14/2020,2318,133,253
Croatia,5/14/2020,2221,94,1850
BosniaandHerzegovina,5/14/2020,2218,122,1272
Senegal,5/14/2020,2189,23,842
Bulgaria,5/14/2020,2100,99,531
CotedIvoire,5/14/2020,1971,24,930
Cuba,5/14/2020,1830,79,1383
Sudan,5/14/2020,1818,90,198
Iceland,5/14/2020,1802,10,1780
Estonia,5/14/2020,1758,62,909
NorthMacedonia,5/14/2020,1723,95,1235
Guatemala,5/14/2020,1518,29,129
Lithuania,5/14/2020,1511,54,934
NewZealand,5/14/2020,1498,21,1421
Slovakia,5/14/2020,1477,27,1112
Slovenia,5/14/2020,1464,103,267
Djibouti,5/14/2020,1284,3,905
Somalia,5/14/2020,1284,53,135
DemocraticRepublicoftheCongo,5/14/2020,1242,50,157
ElSalvador,5/14/2020,1112,23,405
Gabon,5/14/2020,1104,10,182
Kyrgyzstan,5/14/2020,1082,12,735
HongKong,5/14/2020,1051,4,1009
Tunisia,5/14/2020,1032,45,770
Maldives,5/14/2020,982,4,45
Latvia,5/14/2020,962,19,627
Kosovo,5/14/2020,927,29,671
SriLanka,5/14/2020,925,9,445
Cyprus,5/14/2020,907,17,481
Tajikistan,5/14/2020,907,29,0
Albania,5/14/2020,898,31,694
Lebanon,5/14/2020,886,26,236
Niger,5/14/2020,876,50,677
CostaRica,5/14/2020,830,8,535
Mali,5/14/2020,779,46,436
BurkinaFaso,5/14/2020,773,51,592
Andorra,5/14/2020,761,49,596
Kenya,5/14/2020,758,42,284
Paraguay,5/14/2020,754,11,184
Uruguay,5/14/2020,724,19,547
Georgia,5/14/2020,667,12,383
Zambia,5/14/2020,654,7,124
SanMarino,5/14/2020,648,41,172
Jordan,5/14/2020,586,9,393
EquatorialGuinea,5/14/2020,583,7,13
Malta,5/14/2020,522,6,443
Jamaica,5/14/2020,509,9,118
Tanzania,5/14/2020,509,21,183
Venezuela,5/14/2020,455,10,220
Taiwan,5/14/2020,440,7,383
SierraLeone,5/14/2020,408,26,97
Chad,5/14/2020,399,46,83
Congo,5/14/2020,391,15,87
WestBankandGaza,5/14/2020,375,2,310
Benin,5/14/2020,339,2,83
Mauritius,5/14/2020,332,10,322
Montenegro,5/14/2020,324,9,309
CaboVerde,5/14/2020,315,2,67
Vietnam,5/14/2020,312,0,260
Rwanda,5/14/2020,287,0,168
Haiti,5/14/2020,273,20,18
Ethiopia,5/14/2020,272,5,108
Nepal,5/14/2020,249,0,35
Togo,5/14/2020,238,11,96
SaoTomeandPrincipe,5/14/2020,235,7,4
Madagascar,5/14/2020,230,0,108
Liberia,5/14/2020,215,20,105
SouthSudan,5/14/2020,203,0,3
Eswatini,5/14/2020,187,2,51
Burma,5/14/2020,181,6,84
Uganda,5/14/2020,160,0,63
CentralAfricanRepublic,5/14/2020,143,0,10
Brunei,5/14/2020,141,1,134
Cambodia,5/14/2020,122,0,121
TrinidadandTobago,5/14/2020,116,8,107
Mozambique,5/14/2020,115,0,35
Guyana,5/14/2020,113,10,42
Mongolia,5/14/2020,98,0,15
Monaco,5/14/2020,96,4,87
TheBahamas,5/14/2020,96,11,41
Barbados,5/14/2020,85,7,65
Yemen,5/14/2020,85,12,1
Liechtenstein,5/14/2020,82,1,81
Libya,5/14/2020,64,3,28
Malawi,5/14/2020,63,3,24
Angola,5/14/2020,48,2,14
SyrianArabRepublic,5/14/2020,48,3,29
Macao,5/14/2020,45,0,43
Eritrea,5/14/2020,39,0,38
Zimbabwe,5/14/2020,37,4,13
AntiguaandBarbuda,5/14/2020,25,3,19
Nicaragua,5/14/2020,25,8,7
Botswana,5/14/2020,24,1,17
Timor.Leste,5/14/2020,24,0,21
TheGambia,5/14/2020,23,1,10
Grenada,5/14/2020,21,0,14
Bhutan,5/14/2020,20,0,5
Mauritania,5/14/2020,20,2,7
Belize,5/14/2020,18,2,16
Fiji,5/14/2020,18,0,14
SaintLucia,5/14/2020,18,0,18
SaintVincentandtheGrenadines,5/14/2020,17,0,12
Dominica,5/14/2020,16,0,15
Namibia,5/14/2020,16,0,12
Burundi,5/14/2020,15,1,7
SaintKittsandNevis,5/14/2020,15,0,14
HolySee,5/14/2020,12,0,2
Comoros,5/14/2020,11,1,3
Seychelles,5/14/2020,11,0,10
Suriname,5/14/2020,10,1,9
PapuaNewGuinea,5/14/2020,8,0,8
WesternSahara,5/14/2020,6,0,6
Lesotho,5/14/2020,1,0,0
US,5/15/2020,1449027,90481,250747
Russia,5/15/2020,262843,2418,58226
Spain,5/15/2020,230183,27459,144783
UnitedKingdom,5/15/2020,227334,33422,1047
Italy,5/15/2020,223885,31610,120205
Brazil,5/15/2020,220291,14962,84970
France,5/15/2020,179630,27532,60562
Germany,5/15/2020,175233,7897,151597
Turkey,5/15/2020,146457,4055,106133
Iran,5/15/2020,116635,6902,91836
India,5/15/2020,85784,2753,30258
Peru,5/15/2020,84495,2392,27147
China,5/15/2020,82941,4633,78219
Canada,5/15/2020,75959,5679,36908
Belgium,5/15/2020,54644,8959,14301
SaudiArabia,5/15/2020,49176,292,21869
Mexico,5/15/2020,45032,4767,30451
Chile,5/15/2020,44531,394,16614
Netherlands,5/15/2020,43880,5662,159
Pakistan,5/15/2020,38799,834,10880
Ecuador,5/15/2020,31467,2594,3433
Switzerland,5/15/2020,30514,1878,27100
Sweden,5/15/2020,30103,3942,0
Qatar,5/15/2020,29425,14,3546
Portugal,5/15/2020,28583,1190,3328
Belarus,5/15/2020,27730,156,8807
Singapore,5/15/2020,26891,21,7248
Ireland,5/15/2020,23956,1518,19470
UnitedArabEmirates,5/15/2020,21831,210,7328
Bangladesh,5/15/2020,20065,298,3882
Poland,5/15/2020,18016,907,6918
Ukraine,5/15/2020,17330,476,4473
Israel,5/15/2020,16589,266,12587
Indonesia,5/15/2020,16496,1076,3803
Romania,5/15/2020,16437,1070,9370
Japan,5/15/2020,16148,760,10338
Austria,5/15/2020,16109,628,14471
Colombia,5/15/2020,14216,546,3460
SouthAfrica,5/15/2020,13524,247,6083
Kuwait,5/15/2020,12860,96,3640
Philippines,5/15/2020,12091,806,2460
DominicanRepublic,5/15/2020,11739,424,3557
Egypt,5/15/2020,11228,592,2799
RepublicofKorea,5/15/2020,11037,262,9851
Denmark,5/15/2020,10989,537,9157
Serbia,5/15/2020,10438,225,4301
Panama,5/15/2020,9268,266,6080
Czechia,5/15/2020,8406,295,5381
Norway,5/15/2020,8219,232,32
Argentina,5/15/2020,7479,356,2497
Australia,5/15/2020,7035,98,6359
Malaysia,5/15/2020,6855,112,5439
Morocco,5/15/2020,6652,190,3400
Algeria,5/15/2020,6629,536,3271
Bahrain,5/15/2020,6583,12,2640
Finland,5/15/2020,6228,293,5000
Afghanistan,5/15/2020,6053,153,745
Moldova,5/15/2020,5745,202,2228
Kazakhstan,5/15/2020,5689,34,2707
Ghana,5/15/2020,5638,28,1460
Nigeria,5/15/2020,5450,171,1320
Oman,5/15/2020,4625,20,1350
Armenia,5/15/2020,4044,52,1666
Luxembourg,5/15/2020,3923,104,3682
Bolivia,5/15/2020,3577,164,434
Hungary,5/15/2020,3417,442,1287
Iraq,5/15/2020,3193,117,2089
Cameroon,5/15/2020,3105,140,1567
Thailand,5/15/2020,3025,56,2854
Azerbaijan,5/15/2020,2980,36,1886
Greece,5/15/2020,2810,160,1374
Uzbekistan,5/15/2020,2686,11,2158
Guinea,5/15/2020,2473,15,895
Honduras,5/15/2020,2460,134,264
Senegal,5/15/2020,2310,25,890
BosniaandHerzegovina,5/15/2020,2236,128,1336
Croatia,5/15/2020,2222,95,1869
Bulgaria,5/15/2020,2138,102,545
CotedIvoire,5/15/2020,2017,24,942
Sudan,5/15/2020,1964,91,205
Cuba,5/15/2020,1840,79,1425
Iceland,5/15/2020,1802,10,1782
Estonia,5/15/2020,1766,63,923
NorthMacedonia,5/15/2020,1740,97,1251
Guatemala,5/15/2020,1643,30,135
Lithuania,5/15/2020,1523,54,965
NewZealand,5/15/2020,1498,21,1428
Slovakia,5/15/2020,1480,27,1131
Slovenia,5/15/2020,1465,103,270
Djibouti,5/15/2020,1309,4,935
DemocraticRepublicoftheCongo,5/15/2020,1298,50,212
Somalia,5/15/2020,1284,53,135
ElSalvador,5/15/2020,1210,25,417
Gabon,5/15/2020,1209,10,219
Tajikistan,5/15/2020,1118,33,0
Kyrgyzstan,5/15/2020,1111,14,745
HongKong,5/15/2020,1052,4,1019
Tunisia,5/15/2020,1035,45,802
Maldives,5/15/2020,1031,4,49
Latvia,5/15/2020,970,19,662
Kosovo,5/15/2020,945,29,690
SriLanka,5/15/2020,935,9,477
Albania,5/15/2020,916,31,705
Cyprus,5/15/2020,910,17,481
Lebanon,5/15/2020,891,26,246
Niger,5/15/2020,885,51,684
CostaRica,5/15/2020,843,9,542
Mali,5/15/2020,806,46,455
Kenya,5/15/2020,781,45,284
BurkinaFaso,5/15/2020,780,51,595
Andorra,5/15/2020,761,49,604
Paraguay,5/15/2020,759,11,193
Uruguay,5/15/2020,732,19,553
Georgia,5/15/2020,671,12,393
Zambia,5/15/2020,654,7,124
SanMarino,5/15/2020,652,41,189
Jordan,5/15/2020,596,9,401
EquatorialGuinea,5/15/2020,594,7,22
Malta,5/15/2020,532,6,458
Jamaica,5/15/2020,511,9,121
Tanzania,5/15/2020,509,21,183
Venezuela,5/15/2020,459,10,229
SierraLeone,5/15/2020,447,27,97
Taiwan,5/15/2020,440,7,387
Chad,5/15/2020,428,48,88
Congo,5/15/2020,391,15,87
WestBankandGaza,5/15/2020,375,2,315
Benin,5/15/2020,339,2,83
Mauritius,5/15/2020,332,10,322
CaboVerde,5/15/2020,326,2,67
Montenegro,5/15/2020,324,9,311
Vietnam,5/15/2020,314,0,260
Haiti,5/15/2020,310,20,29
CentralAfricanRepublic,5/15/2020,301,0,13
Ethiopia,5/15/2020,287,5,112
Rwanda,5/15/2020,287,0,177
Nepal,5/15/2020,267,0,36
Togo,5/15/2020,263,11,96
Madagascar,5/15/2020,238,0,112
SouthSudan,5/15/2020,236,4,4
SaoTomeandPrincipe,5/15/2020,235,7,4
Liberia,5/15/2020,219,20,108
Uganda,5/15/2020,203,0,63
Eswatini,5/15/2020,190,2,66
Burma,5/15/2020,182,6,89
Brunei,5/15/2020,141,1,135
Cambodia,5/15/2020,122,0,122
Mozambique,5/15/2020,119,0,42
Guyana,5/15/2020,116,10,43
TrinidadandTobago,5/15/2020,116,8,107
Yemen,5/15/2020,106,15,1
Mongolia,5/15/2020,98,0,20
Monaco,5/15/2020,96,4,87
TheBahamas,5/15/2020,96,11,41
Barbados,5/15/2020,85,7,65
Liechtenstein,5/15/2020,82,1,81
Libya,5/15/2020,64,3,28
Malawi,5/15/2020,63,3,24
SyrianArabRepublic,5/15/2020,50,3,36
Angola,5/15/2020,48,2,17
Macao,5/15/2020,45,0,43
Zimbabwe,5/15/2020,42,4,13
Eritrea,5/15/2020,39,0,39
Mauritania,5/15/2020,29,3,7
AntiguaandBarbuda,5/15/2020,25,3,19
Nicaragua,5/15/2020,25,8,7
Botswana,5/15/2020,24,1,17
Timor.Leste,5/15/2020,24,0,24
TheGambia,5/15/2020,23,1,10
Grenada,5/15/2020,22,0,14
Bhutan,5/15/2020,21,0,5
Belize,5/15/2020,18,2,16
Fiji,5/15/2020,18,0,15
SaintLucia,5/15/2020,18,0,18
SaintVincentandtheGrenadines,5/15/2020,17,0,14
Dominica,5/15/2020,16,0,15
Namibia,5/15/2020,16,0,13
Burundi,5/15/2020,15,1,7
SaintKittsandNevis,5/15/2020,15,0,14
HolySee,5/15/2020,12,0,2
Comoros,5/15/2020,11,1,3
Seychelles,5/15/2020,11,0,10
Suriname,5/15/2020,10,1,9
PapuaNewGuinea,5/15/2020,8,0,8
WesternSahara,5/15/2020,6,0,6
Lesotho,5/15/2020,1,0,0
US,5/16/2020,1474128,91697,268376
Russia,5/16/2020,272043,2537,63166
Brazil,5/16/2020,233511,15662,89672
Spain,5/16/2020,230698,27563,146446
UnitedKingdom,5/16/2020,229406,33833,1058
Italy,5/16/2020,224760,31763,122810
France,5/16/2020,179630,27532,60562
Germany,5/16/2020,175752,7938,152600
Turkey,5/16/2020,148067,4096,108137
Iran,5/16/2020,118392,6937,93147
India,5/16/2020,90648,2871,34224
Peru,5/16/2020,88541,2523,28272
China,5/16/2020,82947,4634,78227
Canada,5/16/2020,77206,5800,37832
Belgium,5/16/2020,54989,9005,14460
SaudiArabia,5/16/2020,52016,302,23666
Chile,5/16/2020,50016,421,18014
